Date,Open,High,Low,Close,Adj Close,Volume
2002-05-23,40.297699,40.578899,39.157501,39.680801,19.400108,13044558
2002-05-24,40.657001,42.796799,40.657001,42.2658,20.663921,20430437
2002-05-27,42.9062,42.9062,41.4067,42.070499,20.568441,11475305
2002-05-28,41.8284,41.8284,40.3134,40.6101,19.854446,15160469
2002-05-29,42.952999,42.952999,40.180599,41.438,20.259207,11291776
2002-05-30,40.664799,42.117401,40.664799,40.836601,19.965183,13901032
2002-05-31,41.063099,41.547298,39.938499,41.156799,20.121727,13801616
2002-06-03,41.789398,42.476601,40.9538,42.2267,20.64481,16998524
2002-06-04,42.250099,42.937401,41.875301,42.640598,20.84717,13579980
2002-06-05,42.640598,43.343498,42.484402,42.859299,20.95409,12113952
2002-06-06,42.952999,43.2654,42.234501,42.9921,21.019011,11610151
2002-06-07,42.796799,43.101398,42.367298,42.914001,20.980835,10481732
2002-06-10,43.280998,44.5149,43.280998,44.343102,21.679525,12182476
2002-06-11,44.983501,45.514599,44.772701,45.171001,22.084291,14262002
2002-06-12,45.053799,45.053799,44.4212,44.717999,21.862814,7053206
2002-06-13,44.827301,45.131901,44.3587,44.444698,21.729198,5315770
2002-06-14,44.343102,44.3587,43.640301,44.0229,21.522976,8273973
2002-06-17,44.655499,44.655499,44.1245,44.499298,21.755894,5054215
2002-06-18,44.671101,45.139702,44.093201,44.257198,21.637529,5313984
2002-06-19,44.202599,45.108501,43.57,44.772701,21.889561,15760554
2002-06-20,44.811699,45.030399,44.264999,44.757,21.881884,7848736
2002-06-21,44.827301,44.827301,44.038601,44.343102,21.679525,5289264
2002-06-24,44.5149,44.5149,43.913601,44.327499,21.671898,4835831
2002-06-25,43.2654,43.983898,41.859699,42.609402,20.831911,64918673
2002-06-26,42.1721,42.390701,41.391102,41.7113,20.392832,20105735
2002-06-27,42.094002,42.6875,41.555099,42.4454,20.751732,18372000
2002-06-28,42.484402,42.484402,41.789398,42.0783,20.572254,11561775
2002-07-01,42.179901,42.796799,41.945599,42.437599,20.747919,5572959
2002-07-02,42.343899,42.476601,41.602001,41.719101,20.396645,6155642
2002-07-03,41.703499,42.640598,41.562901,41.883099,20.476824,15174669
2002-07-04,42.0159,42.3204,41.625401,41.703499,20.389011,6624806
2002-07-05,41.859699,41.9846,40.961601,41.125599,20.106476,13705876
2002-07-08,40.6101,42.765598,40.6101,42.460999,20.759356,29458491
2002-07-09,42.492199,43.515301,42.187698,43.249802,21.145006,23434577
2002-07-10,42.796799,43.57,42.796799,43.320099,21.179377,17386852
2002-07-11,43.1092,43.2029,41.3442,41.492599,20.285904,16447052
2002-07-12,41.937801,42.070499,41.2896,41.438,20.259207,9972586
2002-07-15,41.703499,41.703499,40.6101,41.5238,20.301163,6763078
2002-07-16,41.547298,41.750301,40.000999,40.282101,19.694084,14448176
2002-07-17,40.180599,40.375801,39.3293,39.657299,19.388618,23827162
2002-07-18,39.829201,40.6726,39.6964,40.508598,19.804821,11421910
2002-07-19,39.985401,40.9772,39.985401,40.578899,19.839193,14515907
2002-07-22,40.141499,40.282101,39.673,40.110298,19.610092,8966022
2002-07-23,39.766701,40.578899,39.469898,40.102501,19.606281,14874636
2002-07-24,40.0634,40.1259,39.063801,39.290298,19.209188,14074849
2002-07-25,39.829201,40.5555,39.056,39.3293,19.228258,38665657
2002-07-26,39.345001,39.345001,38.095402,38.3297,18.73955,18674178
2002-07-29,38.196899,39.134102,37.298801,38.6968,18.919025,27734673
2002-07-30,39.266899,39.4855,38.314098,38.548401,18.846472,19904055
2002-07-31,38.259399,38.6968,37.650299,38.165699,18.659369,21846450
2002-08-01,38.501499,38.891998,37.915798,38.275002,18.712803,12489667
2002-08-02,37.814301,38.189098,37.337898,37.9314,18.544821,12721880
2002-08-05,38.2672,38.361,37.767399,38.103199,18.628809,13887382
2002-08-06,37.9548,38.103199,37.580002,37.728401,18.44557,10762692
2002-08-07,38.111,38.556198,37.4394,37.681499,18.422642,15806293
2002-08-08,37.759602,37.908001,36.135201,36.416401,17.804129,23445998
2002-08-09,36.564701,36.806801,35.8619,36.6506,17.918634,21570259
2002-08-12,37.1348,38.001701,36.596001,37.634701,18.399759,28427950
2002-08-13,37.876801,38.111,37.689301,37.884602,18.521936,9949691
2002-08-14,37.814301,38.033001,37.1973,37.2598,18.216467,15478601
2002-08-16,37.642502,38.095402,37.5331,37.923599,18.541004,12648112
2002-08-19,38.126701,38.532799,38.126701,38.306301,18.728109,13156247
2002-08-20,38.501499,39.126301,38.3297,38.8764,19.006832,20932131
2002-08-21,38.899799,39.2122,38.236,38.2985,18.724297,12748994
2002-08-22,38.579601,38.954498,38.423401,38.681099,18.91135,11476112
2002-08-23,39.0326,39.1185,38.517101,39.009201,19.071764,9038311
2002-08-26,39.056,39.4855,38.923199,39.196602,19.163385,10552087
2002-08-27,40.6101,40.6101,38.423401,38.517101,18.831167,8562751
2002-08-28,38.345299,38.579601,38.1423,38.376598,18.762478,6126256
2002-08-29,38.2672,39.048199,38.2048,38.985699,19.060268,13176357
2002-08-30,39.157501,40.047798,38.891998,39.907299,19.510847,21648214
2002-09-02,40.6101,41.859699,40.6101,41.430099,20.255346,26419618
2002-09-03,41.609798,41.687901,40.781898,41.281799,20.182842,13741492
2002-09-04,40.922501,42.3204,40.7663,42.062698,20.564629,31594851
2002-09-05,42.1721,42.304798,41.391102,41.539501,20.308832,13596114
2002-09-06,41.547298,41.9221,41.117699,41.492599,20.285904,16098924
2002-09-09,41.3755,41.547298,40.258701,40.758499,19.927002,15817247
2002-09-11,40.7663,40.938099,40.0634,40.203999,19.655903,13228645
2002-09-12,40.266499,41.180199,40.219601,40.688202,19.892632,17842552
2002-09-13,40.7897,41.383301,40.2509,40.453899,19.778078,23703206
2002-09-16,40.6101,40.7976,40.141499,40.3055,19.705528,13543122
2002-09-17,40.3368,41.0709,40.3368,40.860001,19.976625,8553768
2002-09-18,40.6101,40.8913,40.297699,40.3993,19.751385,7860811
2002-09-19,40.5242,40.5242,39.907299,40.3134,19.709385,9669595
2002-09-20,39.829201,40.203999,39.524601,39.907299,19.510847,11253784
2002-09-23,40.141499,40.9147,39.829201,40.6101,19.854446,11663182
2002-09-24,40.453899,40.813202,39.719799,39.907299,19.510847,15475823
2002-09-25,39.688599,39.9776,39.3606,39.883801,19.499357,7758271
2002-09-26,40.141499,40.1572,39.7901,39.938499,19.526096,3740307
2002-09-27,39.946301,40.532001,39.641701,40.289902,19.697899,11943515
2002-09-30,40.180599,40.6101,40.1572,40.3055,19.705528,14435839
2002-10-01,40.000999,40.219601,38.899799,39.048199,19.090824,13289217
2002-10-03,38.891998,38.9701,37.5644,37.814301,18.48757,31316662
2002-10-04,37.6581,37.7752,36.7131,36.884899,18.033178,25360126
2002-10-07,36.705299,37.743999,36.642799,37.509701,18.338648,12974837
2002-10-08,37.587799,38.0798,37.455002,37.853298,18.506636,8526597
2002-10-09,37.915798,38.0173,37.126999,37.236401,18.20503,9249991
2002-10-10,37.0177,37.392601,36.7444,37.002102,18.090481,9572177
2002-10-11,39.204399,39.204399,37.189499,37.423801,18.296654,8243370
2002-10-14,37.642502,38.0173,37.486301,37.829899,18.495199,6703715
2002-10-16,38.033001,38.618698,37.923599,38.1423,18.64793,12593379
2002-10-17,38.033001,38.236,37.743999,38.0564,18.605928,7729620
2002-10-18,38.220402,38.6343,37.728401,37.939201,18.54863,9099197
2002-10-21,38.111,38.1423,37.673698,37.822102,18.491381,5076335
2002-10-22,37.970501,38.001701,37.337898,37.4785,18.323395,7137179
2002-10-23,37.1427,37.1427,36.767799,36.853699,20.632929,8734820
2002-10-24,36.705299,37.0177,35.783798,35.908699,20.103863,18384049
2002-10-25,35.846199,36.064899,34.6045,34.838799,19.504866,30257491
2002-10-28,34.799801,35.080898,34.0578,34.3312,19.220676,18440729
2002-10-29,35.2215,36.3148,35.0028,36.0103,20.160746,36547691
2002-10-30,36.330399,36.845901,36.330399,36.611599,20.497385,24685774
2002-10-31,37.025501,42.0783,37.025501,41.4692,23.216967,233006037
2002-11-01,41.515999,41.812801,39.321499,40.258701,22.539251,145253845
2002-11-04,41.086498,41.281799,40.657001,41.117699,23.020172,33079362
2002-11-05,41.391102,41.391102,40.563301,40.7976,22.840965,32823499
2002-11-07,41.156799,42.3829,40.235298,40.5555,22.705421,57523268
2002-11-08,39.673,40.9459,39.673,40.297699,22.56109,43771654
2002-11-11,40.297699,40.360199,39.7589,39.985401,22.386248,18621544
2002-11-12,39.673,40.875599,39.618301,40.7351,22.805971,35714394
2002-11-13,42.132999,42.132999,40.6726,41.055302,22.985239,52238402
2002-11-14,41.156799,41.500401,40.961601,41.3755,23.164507,32385636
2002-11-15,41.719101,42.094002,41.562901,41.8909,23.453058,31424004
2002-11-18,41.859699,43.2342,41.719101,42.460999,23.772232,42449942
2002-11-20,42.5625,43.405998,42.3283,42.710899,23.912144,47702111
2002-11-21,42.9921,43.2654,42.6875,42.9062,24.021484,27870505
2002-11-22,43.187302,45.046001,43.187302,44.569599,24.952759,86793741
2002-11-25,44.436901,45.561401,44.007301,44.757,25.057674,60596771
2002-11-26,45.2491,46.201801,45.225601,45.670799,25.569273,88688950
2002-11-27,45.530201,45.756699,44.694599,44.874199,25.123289,44954193
2002-11-28,45.295898,45.756699,45.1632,45.420898,25.429365,45274893
2002-11-29,45.686401,46.0378,44.319698,44.967899,25.175749,50762995
2002-12-02,45.2803,46.412701,44.983501,46.006599,25.757275,37821610
2002-12-03,46.537601,47.131199,45.2178,45.506802,25.477459,50088181
2002-12-04,45.7645,45.9753,44.796101,45.686401,25.578011,58702478
2002-12-05,46.029999,46.5298,45.686401,45.9832,25.744177,41852929
2002-12-06,46.092499,46.701599,45.772301,46.2565,25.897188,23494912
2002-12-09,46.701599,47.521702,45.4911,45.756699,25.617365,52238620
2002-12-10,45.436501,45.959702,44.9991,45.819199,25.652359,29448241
2002-12-11,46.061298,46.3736,45.389599,45.709801,25.591112,26536218
2002-12-12,45.7645,46.006599,45.319302,45.897301,25.696083,25649922
2002-12-13,44.983501,46.6548,44.983501,46.3815,25.967167,24269782
2002-12-16,47.1702,47.1702,46.0769,46.186199,25.85783,42750384
2002-12-17,46.2799,46.514198,45.6161,45.936298,25.717918,31662799
2002-12-18,46.006599,46.2174,45.084999,45.2803,25.350655,22749058
2002-12-19,45.2178,45.358398,44.647701,45.1553,25.28067,24786790
2002-12-20,45.139702,45.7411,45.139702,45.420898,25.429365,23375867
2002-12-23,45.600498,45.608299,45.069401,45.241199,25.328756,16154676
2002-12-24,45.178799,45.647301,44.077599,45.537998,25.494926,23752210
2002-12-26,45.725399,47.279598,45.686401,46.935902,26.277555,70096697
2002-12-27,47.248299,47.857498,46.420502,46.686001,26.13765,66262660
2002-12-30,46.389301,46.725101,45.936298,46.4674,26.015261,26701866
2002-12-31,46.842201,46.842201,46.397099,46.537601,26.054564,24285474
2003-01-01,46.9828,47.092098,46.4049,46.514198,26.041462,21675360
2003-01-02,46.6782,46.6782,45.702,45.842602,25.665459,18354899
2003-01-03,46.092499,46.1315,44.842899,44.9757,25.180115,33257296
2003-01-06,44.928902,45.053799,44.382198,44.4837,24.904663,22208822
2003-01-07,44.679001,44.921101,44.405602,44.5228,24.926559,17353112
2003-01-08,44.569599,45.436501,44.538399,45.131901,25.267565,16436001
2003-01-09,45.374001,46.5298,45.334999,46.287701,25.914654,36529950
2003-01-10,46.670399,46.701599,45.608299,46.397099,25.975901,28023271
2003-01-13,46.389301,46.4361,45.998798,46.115898,25.818464,16900460
2003-01-14,45.748901,46.0769,45.530201,45.998798,25.752905,18387001
2003-01-15,45.608299,45.842602,44.889801,45.420898,25.429365,25394040
2003-01-16,45.420898,45.756699,45.0382,45.5224,25.486191,15751591
2003-01-17,45.686401,45.881599,45.389599,45.662998,25.564911,12093637
2003-01-20,45.694199,45.912899,45.1007,45.272499,25.346283,9480149
2003-01-21,45.295898,45.7645,44.983501,45.623901,25.543022,11925217
2003-01-22,45.686401,46.4674,45.499001,46.240898,25.888454,24810991
2003-01-23,46.389301,46.8578,45.545799,45.717602,25.595478,21023255
2003-01-24,45.827,45.827,43.929199,44.1479,24.71666,26118478
2003-01-27,44.0854,44.499298,42.234501,42.695301,23.903408,31245827
2003-01-28,42.2267,43.687099,42.062698,43.523102,24.366863,33673628
2003-01-29,48.4198,48.4198,42.3829,42.664101,23.885944,19865788
2003-01-30,42.664101,43.093601,41.6488,41.9221,23.47053,33205949
2003-01-31,41.703499,43.655899,41.125599,42.9608,24.05205,78746347
2003-02-03,44.046398,44.1245,43.195099,43.944801,24.602961,26124003
2003-02-04,44.389999,44.7258,43.772999,43.952599,24.607321,28673679
2003-02-05,43.687099,44.3587,43.366901,44.132301,24.70793,21537075
2003-02-06,44.202599,44.647701,44.062,44.5228,24.926559,18987944
2003-02-07,44.592999,44.796101,43.3279,43.851101,24.550501,25254641
2003-02-10,43.8433,44.186901,43.577801,43.991699,24.629211,18687930
2003-02-11,44.077599,44.3353,43.7808,44.1166,24.699139,15764786
2003-02-12,43.976101,44.186901,43.5075,43.921398,24.589855,16855874
2003-02-14,43.9995,44.499298,43.765202,44.374401,24.843477,23742773
2003-02-17,44.889801,45.686401,44.8508,45.577099,25.516821,20255813
2003-02-18,45.7645,45.8894,45.108501,45.241199,25.328756,14902525
2003-02-19,45.4599,45.7411,45.1866,45.350601,25.390011,11905524
2003-02-20,45.295898,45.436501,44.835098,45.1241,25.263197,9906328
2003-02-21,45.1632,46.2174,45.139702,46.061298,25.787901,28923876
2003-02-24,46.412701,47.4436,46.412701,47.279598,26.469978,60814713
2003-02-25,46.8578,47.099899,46.0378,46.1628,25.844727,31774244
2003-02-26,46.334599,46.5298,45.530201,45.702,25.58675,25146647
2003-02-27,45.499001,46.389301,45.3428,46.1394,25.831627,27227447
2003-02-28,46.389301,47.2952,45.694199,46.0378,25.774744,47424960
2003-03-03,46.0769,47.0453,45.803501,46.201801,25.866566,42054097
2003-03-04,45.936298,46.350201,45.452099,45.6395,25.551748,17150695
2003-03-05,45.381802,45.436501,44.226002,45.131901,25.267565,36587482
2003-03-06,44.991299,45.077202,44.3978,44.569599,24.952759,15752033
2003-03-07,43.4216,44.186901,43.4216,43.890202,24.57239,21532965
2003-03-10,43.874599,43.983898,42.882702,43.257599,24.218225,25545609
2003-03-11,42.952999,44.889801,42.812401,44.538399,24.935286,26369814
2003-03-12,44.5149,44.647701,43.195099,43.468399,24.336239,16249085
2003-03-13,43.4216,43.874599,43.015499,43.413799,24.305676,22902663
2003-03-17,43.4216,43.874599,42.9921,43.6637,24.44558,25723287
2003-03-19,44.046398,44.624298,43.976101,44.5228,24.926559,22564940
2003-03-20,43.734001,46.2174,43.734001,45.819199,25.652359,32649041
2003-03-21,45.545799,46.069099,44.561798,45.842602,25.665459,26210991
2003-03-24,45.748901,45.748901,43.976101,44.1791,24.734133,25468761
2003-03-25,43.577801,44.780499,43.288799,44.624298,24.983377,22456273
2003-03-26,44.749199,45.007,44.140099,44.436901,24.878469,17871151
2003-03-27,44.186901,44.3041,43.609001,43.812099,24.528666,16018377
2003-03-28,43.874599,44.733601,43.757401,44.585201,24.961494,19536433
2003-03-31,43.9058,44.171299,43.0467,43.437199,24.318769,21489397
2003-04-01,43.1092,44.163502,43.1092,43.897999,24.576752,17048943
2003-04-02,44.132301,44.671101,43.890202,44.093201,24.686041,16004516
2003-04-03,44.202599,44.827301,44.054199,44.592999,24.965858,14270146
2003-04-04,44.694599,45.936298,44.694599,45.834801,25.661095,31466202
2003-04-07,46.115898,47.1702,46.0769,46.881302,26.246986,31560323
2003-04-08,46.545399,46.670399,45.998798,46.2565,25.897188,19372910
2003-04-09,45.787899,46.061298,44.905399,45.0382,25.215109,20364403
2003-04-10,44.967899,45.0616,44.062,44.554001,24.944021,18641129
2003-04-11,44.733601,45.9207,44.1245,45.7411,25.608637,22132775
2003-04-15,45.7645,45.7957,42.820301,44.093201,24.686041,37428551
2003-04-16,44.499298,44.569599,43.796501,44.327499,24.817215,19356450
2003-04-17,44.327499,44.327499,43.132599,43.445,24.323137,19880232
2003-04-21,43.734001,44.046398,43.2654,43.624599,24.423689,13841080
2003-04-22,43.523102,43.5466,42.757801,43.3279,24.257582,24820582
2003-04-23,43.9683,44.429001,42.132999,42.359501,23.715406,101232538
2003-04-24,42.640598,43.2654,42.437599,42.765598,23.942772,41621555
2003-04-25,42.484402,42.890499,41.703499,41.8909,23.453058,35420751
2003-04-28,41.859699,42.75,41.352001,42.515701,23.802862,31249489
2003-04-29,42.640598,42.773399,42.2892,42.617199,23.859688,20210510
2003-04-30,42.601601,43.031101,42.336102,42.8671,23.999596,15578670
2003-05-02,42.890499,42.937401,42.375099,42.710899,23.912144,14844174
2003-05-05,42.952999,43.1092,42.094002,42.257999,23.658579,17687705
2003-05-06,42.1721,42.585999,41.844101,42.156399,23.601702,19731205
2003-05-07,41.609798,41.976799,41.391102,41.477001,23.221334,18819370
2003-05-08,41.391102,41.539501,40.297699,40.539799,22.696634,33537066
2003-05-09,40.165001,41.156799,40.165001,40.774101,22.827812,19635291
2003-05-12,40.922501,41.078701,40.3368,40.7351,22.805971,13557245
2003-05-13,40.906898,41.055302,40.571098,40.883499,22.889055,10900375
2003-05-14,40.883499,41.734699,40.883499,41.625401,23.30442,18135094
2003-05-15,41.6488,41.9221,41.4067,41.758099,23.378712,12713237
2003-05-16,42.0159,42.1408,41.687901,41.961201,23.492416,13959921
2003-05-19,42.023701,42.3517,41.781601,42.031502,23.531782,16415962
2003-05-20,41.313,42.609402,41.313,42.500099,23.794127,18898734
2003-05-21,42.5938,42.765598,42.062698,42.453201,23.767872,16509897
2003-05-22,42.2658,42.984299,42.094002,42.890499,24.012691,19236483
2003-05-23,42.3283,42.4688,42.031502,42.211102,26.750832,9772512
2003-05-26,42.1721,43.890202,42.0159,43.648102,27.661514,19390113
2003-05-27,43.593399,44.4212,43.468399,43.804298,27.760504,24868324
2003-05-28,43.890202,45.1866,43.890202,44.983501,28.507811,32799727
2003-05-29,45.2178,46.061298,44.749199,45.8582,29.062145,27723193
2003-05-30,45.9207,47.1702,45.7645,46.639198,29.557093,40287608
2003-06-02,46.701599,46.9203,45.819199,46.006599,29.156181,16863063
2003-06-03,45.670799,46.0769,45.4911,45.631699,28.918598,8467862
2003-06-04,45.694199,47.279598,45.608299,46.9594,29.76001,29367667
2003-06-05,47.638802,49.169498,47.576302,48.8102,30.932936,64337545
2003-06-06,49.200699,49.4897,48.529099,48.9664,31.031929,35635363
2003-06-09,49.895802,49.895802,47.7481,48.044899,30.447937,27639566
2003-06-10,47.826199,49.005501,47.131199,47.4123,30.047039,32271636
2003-06-11,47.334202,48.2323,47.334202,48.068298,30.462767,22472330
2003-06-12,48.2089,48.560299,47.966801,48.107399,30.487545,17007820
2003-06-13,48.380699,49.106998,48.365101,48.880501,30.977495,33003334
2003-06-16,49.224201,49.5131,47.8419,47.9902,30.413273,49432043
2003-06-17,48.380699,50.4347,48.216702,50.1535,31.784237,58617774
2003-06-18,50.411201,50.411201,49.466301,49.6693,31.477383,33771263
2003-06-19,47.037498,50.9188,47.037498,50.747002,32.160366,46031579
2003-06-20,50.294102,52.754101,50.294102,52.394901,33.204697,89910089
2003-06-23,52.238701,52.238701,50.622101,50.801701,32.195034,28413302
2003-06-24,50.801701,51.270302,49.8255,50.0364,31.71003,41757029
2003-06-25,50.294102,51.387402,50.294102,50.739201,32.155422,37288173
2003-06-26,50.9188,51.840401,50.4893,50.786098,32.185146,47372800
2003-06-27,51.020401,51.231201,50.223801,50.723598,32.145535,29745514
2003-06-30,50.762699,51.574902,50.387798,50.747002,32.160366,35966467
2003-07-01,50.926701,51.293701,50.4893,50.8876,32.249474,37926193
2003-07-02,51.207802,52.1684,50.9188,51.309299,32.516716,48519799
2003-07-03,51.504601,52.394901,51.121899,51.660801,32.739479,52723098
2003-07-04,52.02,52.6838,51.699799,52.004398,32.957233,38020672
2003-07-07,52.1684,52.715099,51.1688,51.3484,32.541492,26214538
2003-07-08,51.403,51.699799,50.708,50.957901,32.294022,22613162
2003-07-09,51.543598,51.543598,50.4893,51.020401,32.333633,19632122
2003-07-10,51.371799,52.418301,51.020401,52.183998,33.071045,27276079
2003-07-11,52.1684,52.715099,51.488899,51.653,32.734531,26502164
2003-07-14,52.012199,53.183701,52.012199,53.066502,33.630325,41906991
2003-07-15,53.2617,53.870899,52.277699,52.738499,33.422451,38458099
2003-07-16,52.5979,54.105202,52.3246,53.691299,34.026283,35716379
2003-07-17,53.886501,54.1833,52.480801,52.918098,33.536274,36910653
2003-07-18,52.8634,54.6675,52.1684,52.9884,33.580826,35802452
2003-07-21,53.292999,53.339802,52.183998,52.433899,33.22942,30019752
2003-07-22,52.457401,52.457401,51.442101,52.176201,33.066109,33640604
2003-07-23,52.480801,52.558899,51.137501,51.512402,32.645435,28528474
2003-07-24,51.715401,54.042702,51.403,53.3867,33.833252,36056004
2003-07-25,53.886501,54.8237,53.464802,54.605,34.605331,51722309
2003-07-28,54.753399,55.346901,53.652199,53.917801,34.169827,30986852
2003-07-29,53.581902,54.511299,53.402302,54.3004,34.412289,32485071
2003-07-30,53.730301,55.222,51.543598,54.448799,34.50634,31543837
2003-07-31,54.8237,56.518398,54.198898,55.901402,35.42691,102813213
2003-08-01,56.182499,56.182499,55.229801,55.4562,35.144772,34137113
2003-08-04,55.2141,55.870201,55.057999,55.4328,35.129944,23633536
2003-08-05,55.542198,56.854198,53.831799,54.347301,34.442017,51850510
2003-08-06,53.667801,55.667099,53.667801,54.7612,34.704323,55687127
2003-08-07,55.1595,55.760799,54.4566,55.534401,35.194328,35891816
2003-08-08,56.213799,56.9245,55.760799,56.744801,35.961407,45933483
2003-08-11,55.995098,57.010399,55.995098,56.432499,35.763489,29881679
2003-08-12,60.727798,60.727798,55.534401,55.729599,35.318031,24649575
2003-08-13,57.7757,57.7757,55.565601,56.3778,35.728825,29013278
2003-08-14,56.541801,57.0807,55.784302,56.0107,35.496178,30750311
2003-08-18,56.0732,56.9245,55.448399,56.424599,35.758484,35691704
2003-08-19,56.643299,58.017799,56.330898,57.650799,36.535564,37625526
2003-08-20,58.103699,58.525398,57.408699,57.619499,36.515743,22445927
2003-08-21,58.5723,58.5723,57.6586,57.9632,36.733562,27065768
2003-08-22,58.2911,60.0952,58.103699,59.618801,37.78278,53391701
2003-08-25,60.290401,66.335098,57.338402,59.134602,37.475922,60530699
2003-08-26,59.353298,61.2276,59.056499,61.016701,38.668674,51254887
2003-08-27,60.915199,62.0163,60.915199,61.508701,38.980476,33604431
2003-08-28,61.547798,62.086601,60.680901,61.493099,38.970585,32295568
2003-08-29,62.3209,63.219002,61.5009,62.586399,39.66346,42184577
2003-09-01,62.2038,64.726303,62.2038,64.070297,40.603867,38608971
2003-09-02,64.82,65.850899,64.296799,65.382301,41.435326,61836022
2003-09-03,64.999603,65.429199,63.4221,63.7188,40.3811,35394200
2003-09-04,63.554901,64.507599,63.273701,63.929699,40.514755,40548471
2003-09-05,64.210899,65.804001,64.210899,65.577499,41.559036,37194622
2003-09-08,65.929001,68.3265,65.929001,68.037598,43.118095,50218021
2003-09-09,68.279701,69.099701,67.490898,68.146896,43.187359,56461196
2003-09-10,67.943901,68.014198,67.256599,67.889198,43.024055,32531814
2003-09-11,66.381897,68.599899,66.381897,66.959801,42.435051,44164118
2003-09-12,66.850502,67.725197,64.976196,65.468201,41.489773,38925451
2003-09-15,65.444801,65.569702,62.734798,63.187801,40.044594,55722763
2003-09-16,63.414299,64.304604,61.477501,64.0625,40.598919,62625892
2003-09-17,65.288597,65.288597,62.812901,63.554901,40.277237,46128728
2003-09-18,63.8829,63.8829,61.329102,61.750801,39.133907,55862046
2003-09-19,61.703999,63.703201,61.2276,63.109699,39.995087,70269989
2003-09-22,64.3358,64.3358,62.492699,62.953499,39.896099,34133988
2003-09-23,62.5005,64.960602,62.125702,64.437302,40.836449,32445901
2003-09-24,65.085503,67.350304,64.390503,67.006699,42.464775,54360933
2003-09-25,66.850502,67.553398,64.976196,65.319801,41.395721,64107458
2003-09-26,65.725899,66.764603,65.132401,66.584999,42.197525,46458372
2003-09-29,79.658302,79.658302,66.811501,67.834503,42.989384,31527581
2003-09-30,68.139099,69.560501,67.943901,69.318398,43.929783,49904152
2003-10-01,68.880997,69.560501,67.639297,68.0532,43.127983,29425756
2003-10-03,68.568604,70.286797,68.412399,70.060303,44.399963,42487722
2003-10-06,70.052498,71.817497,65.991501,71.458199,45.285858,31253804
2003-10-07,71.536301,72.004898,70.310204,70.567902,44.721653,34672432
2003-10-08,72.629601,72.629601,70.075897,71.106796,45.063168,29478261
2003-10-09,71.692497,72.317299,70.614799,71.091103,45.053223,34816126
2003-10-10,71.567497,73.723,71.567497,73.551201,46.612278,49067641
2003-10-13,73.543404,75.597298,72.707703,75.136497,47.616955,35605785
2003-10-14,75.753502,76.206497,72.653099,73.137299,46.349976,38869053
2003-10-15,73.277802,75.425499,72.8405,74.761703,47.379421,40956825
2003-10-16,77.768402,77.768402,75.066299,76.307999,48.359379,105551009
2003-10-17,76.065903,77.6278,75.855003,76.464203,48.458366,43052812
2003-10-20,77.003098,77.315399,74.972504,75.2537,47.691219,28681022
2003-10-21,75.753502,75.753502,72.551598,73.129501,46.345032,44131095
2003-10-22,71.887703,74.0979,71.887703,73.2388,46.414303,35332321
2003-10-23,73.379402,73.410599,71.239502,71.661201,45.414516,37642710
2003-10-24,57.791302,74.0354,57.791302,73.5121,46.587502,40297890
2003-10-27,74.191597,74.347801,71.403503,71.692497,45.434349,31899372
2003-10-28,71.848701,73.410599,71.536301,72.520302,45.958958,47549806
2003-10-29,72.981102,74.1838,72.239197,73.7855,46.760769,25850866
2003-10-30,73.496498,74.972504,73.191902,74.511803,47.221046,30098136
2003-10-31,74.972504,76.182999,74.675797,75.980003,48.151512,30211112
2003-11-03,76.058098,78.237,76.058098,77.799599,49.304657,56146694
2003-11-04,78.4244,79.033501,76.089302,76.768799,48.651405,50467943
2003-11-05,76.065903,77.174896,75.050598,76.315804,48.364319,41659278
2003-11-06,76.846802,78.330704,76.393898,76.979599,48.784992,61397595
2003-11-07,77.088997,77.612198,74.925697,75.308403,47.725887,33387622
2003-11-10,79.658302,79.658302,73.582397,75.433296,47.805046,25248469
2003-11-11,74.996002,75.753502,74.285301,75.074097,47.577396,29264327
2003-11-12,76.5345,76.760902,75.300598,75.605103,47.913918,36298121
2003-11-13,78.080803,78.080803,74.355598,74.636703,47.300201,29369005
2003-11-14,73.605904,74.191597,72.192299,72.613998,46.018341,37457938
2003-11-17,72.9655,74.566399,72.629601,74.1838,47.013184,33834563
2003-11-18,73.824501,74.464897,72.629601,72.785797,46.127224,23749847
2003-11-19,72.496902,72.903,71.629997,72.098602,45.691719,33952309
2003-11-20,72.176697,72.770203,70.1306,70.411697,44.622646,28899393
2003-11-21,69.693199,72.145401,69.693199,71.762802,45.478893,38634734
2003-11-24,72.137604,72.317299,70.927101,71.208298,45.127483,20100774
2003-11-25,71.2239,73.2388,71.2239,72.949799,46.231152,31664457
2003-11-27,72.9655,75.019402,72.9655,74.378998,47.136883,46396545
2003-11-28,74.503998,76.518898,74.503998,76.0737,48.210888,34696722
2003-12-01,76.550102,77.284203,76.237701,76.885902,48.725624,26401231
2003-12-02,77.026497,78.877403,75.878502,78.033897,49.45314,40187545
2003-12-03,78.877403,78.877403,76.979599,77.768402,49.284897,53909395
2003-12-04,76.604797,79.892601,76.604797,79.455299,50.353951,82328036
2003-12-05,79.658302,79.970703,76.721901,77.010902,48.804829,37733040
2003-12-08,76.401703,77.198303,74.558601,74.956902,47.503128,51979645
2003-12-09,75.183403,76.276703,75.183403,76.003403,48.16634,36254265
2003-12-10,76.143997,78.479103,75.925301,77.721497,49.255161,65813004
